"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
1.22110552763819,-3,0.609226836106459,-0.692694186325114,1.84823734090614,0.82425,67.9250339166294,8.9683272991884
1.25125628140704,-3,0.62949126890049,-0.673770525740293,1.87974569499497,0.829875,68.7997428843925,8.9683272991884
1.28140703517588,-3,0.649880832124754,-0.665801763051463,1.91166027373031,0.83525,69.6744518521556,8.9683272991884
1.31155778894472,-3,0.670395555632069,-0.650465765010237,1.93393565167571,0.8405,70.5491608199188,8.9683272991884
1.34170854271357,-3,0.691035468853127,-0.644479664355106,1.96722554293969,0.84525,71.4238697876819,8.9683272991884
1.37185929648241,-3,0.711800139172925,-0.627800283502839,2.00385255554733,0.851125,72.2985787554451,8.9683272991884
1.40201005025126,-3,0.732687790108728,-0.620688366307347,2.03997441595742,0.853875,73.1732877232082,8.9683272991884
1.4321608040201,-3,0.753696402209791,-0.61189765760488,2.07284380655491,0.859625,74.0479966909713,8.9683272991884
1.46231155778894,-3,0.774823956025371,-0.602969627070703,2.11567444982887,0.863375,74.9227056587345,8.9683272991884
1.49246231155779,-3,0.796068431172695,-0.600629766023201,2.15133063865872,0.8665,75.7974146264976,8.9683272991884
1.52261306532663,-3,0.817427355672049,-0.597573343990701,2.19242345771989,0.8705,76.6721235942608,8.9683272991884
1.55276381909548,-3,0.838896727397624,-0.585763646810794,2.23163780791568,0.874625,77.5468325620239,8.9683272991884
1.58291457286432,-3,0.860470322431291,-0.579327781846214,2.27052590121422,0.8775,78.421541529787,8.9683272991884
1.61306532663317,-3,0.882140987779138,-0.570372819247476,2.31248581410624,0.881125,79.2962504975502,8.9683272991884
1.64321608040201,-3,0.903901556049205,-0.556912755340825,2.35808250090332,0.88325,80.1709594653133,8.9683272991884
1.67336683417085,-3,0.925744859849533,-0.545313791732194,2.40141717389828,0.885625,81.0456684330765,8.9683272991884
1.7035175879397,-3,0.947663731788163,-0.532384391958303,2.4338620891348,0.888375,81.9203774008396,8.9683272991884
1.73366834170854,-3,0.969651004473135,-0.519751108363113,2.47098224191541,0.891375,82.7950863686027,8.9683272991884
1.76381909547739,-3,0.991699510512491,-0.518840696284261,2.5154291553843,0.893875,83.6697953363659,8.9683272991884
1.79396984924623,-3,1.01380208251427,-0.511660479171685,2.54745138139026,0.895625,84.544504304129,8.9683272991884
1.82412060301507,-3,1.03595156344898,-0.499735140352784,2.59330797912441,0.898,85.4192132718921,8.9683272991884
1.85427135678392,-3,1.05814105954415,-0.49257274155363,2.63573062994894,0.8995,86.2939222396553,8.9683272991884
1.88442211055276,-3,1.08036395492173,-0.492970403687925,2.68087918674639,0.901375,87.1686312074184,8.9683272991884
1.91457286432161,-3,1.10261364699631,-0.499975957185769,2.7348661183461,0.904,88.0433401751816,8.9683272991884
1.94472361809045,-3,1.12488353318245,-0.496021121209356,2.78538139574831,0.905625,88.9180491429447,8.9683272991884
1.9748743718593,-3,1.14716701089472,-0.505779602828635,2.82649448791333,0.906625,89.7927581107079,8.9683272991884
2.00502512562814,-3,1.16945769477915,-0.49574829385157,2.87672404071444,0.90875,90.667467078471,8.9683272991884
2.03517587939698,-3,1.19175102404289,-0.49182922580243,2.92113656035357,0.9095,91.5421760462341,8.9683272991884
2.06532663316583,-3,1.2140445771744,-0.505148264248731,2.97398384483065,0.910625,92.4168850139973,8.9683272991884
2.09547738693467,-3,1.23633813030592,-0.510299784049271,3.01969174816629,0.911875,93.2915939817604,8.9683272991884
2.12562814070352,-3,1.25863168343744,-0.512736152281223,3.06909492862076,0.912625,94.1663029495236,8.9683272991884
2.15577889447236,-3,1.28092523656895,-0.51013005853845,3.12201513355042,0.914125,95.0410119172867,8.9683272991884
2.18592964824121,-3,1.30321878970047,-0.525058053289654,3.16957909629767,0.91525,95.9157208850498,8.9683272991884
2.21608040201005,-3,1.32551234283199,-0.526817034671168,3.226327903647,0.9165,96.790429852813,8.9683272991884
2.24623115577889,-3,1.3478058959635,-0.528766756413376,3.2802425999953,0.916625,97.6651388205761,8.9683272991884
2.27638190954774,-3,1.37009944909502,-0.529500957540709,3.32775641724785,0.917375,98.5398477883392,8.9683272991884
2.30653266331658,-3,1.39239300222654,-0.527927865328135,3.38512861547337,0.918125,99.4145567561024,8.9683272991884
2.33668341708543,-3,1.41468655535806,-0.534384519526628,3.43531415495413,0.919,100.289265723866,8.9683272991884
2.36683417085427,-3,1.43698010848957,-0.53626220645639,3.48985638630882,0.920125,101.163974691629,8.9683272991884
2.39698492462312,-3,1.45927366162109,-0.538240320754598,3.52962633764754,0.9205,102.038683659392,8.9683272991884
2.42713567839196,-3,1.48156721475261,-0.544483829267443,3.58304167742236,0.921125,102.913392627155,8.9683272991884
2.4572864321608,-3,1.50386076788412,-0.551172425903194,3.63303722487259,0.922,103.788101594918,8.9683272991884
2.48743718592965,-3,1.52615432101564,-0.562049512388881,3.68847576320759,0.922375,104.662810562681,8.9683272991884
2.51758793969849,-3,1.54844787414716,-0.574467032487222,3.74107012891128,0.923,105.537519530444,8.9683272991884
2.54773869346734,-3,1.57074142727867,-0.584543844474744,3.79406824269894,0.92375,106.412228498208,8.9683272991884
2.57788944723618,-3,1.59303498041019,-0.58151052530274,3.84581428574401,0.92425,107.286937465971,8.9683272991884
2.60804020100502,-3,1.61532853354171,-0.595097376132341,3.894323129518,0.923875,108.161646433734,8.9683272991884
2.63819095477387,-3,1.63762208667322,-0.599628921728856,3.94935738711063,0.92475,109.036355401497,8.9683272991884
2.66834170854271,-3,1.65991563980474,-0.606651426154766,3.99349713278295,0.925,109.91106436926,8.9683272991884
