"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","shapley_log_n_speakers_n_segments","shapley_log_n_speakers_delta","shapley_n_segments_delta","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta","shapley_norm_log_n_speakers_n_segments","shapley_norm_log_n_speakers_delta","shapley_norm_n_segments_delta"
2272,"long_v3_CCD0.0.25",0.985685775092177,0.252348922364037,0.713851957275334,0.606453002628553,0.0143142249078232,0.00753111446400228,0.00441394478169135,0.0596637384542028,0.0450096149764524,0.0665983507659589,0.0515540615471868,0.14959367876901,0.45485950134585,0.386425935453338,0.00912088443180317,0.00479875264718695,0.00281252254323351,0.0380171519390266,0.0286796874552259,0.0424358192355225,0.0328497449488143
2273,"long_v3_CCD0.0.25",0.97181422541997,0.213664449529318,0.159994627582495,0.686292340595545,0.0281857745800297,0.0034953996085298,0.00840162117273052,0.0968008353444808,0.0190512014946659,0.00509913978868987,0.0498243420693926,0.172797951755521,0.151345922146103,0.649193968064242,0.0266621580341334,0.00330645150412508,0.00794746125618189,0.09156814770027,0.01802136547813,0.00482349954577845,0.0471310262710356
2274,"long_v3_CCD0.0.25",0.969700406753691,0.312489187102737,0.621857490655419,0.723086474579966,0.0302995932463086,0.0220772246789167,0.0476832386126938,0.100863701940487,0.00622237428025729,0.0230968869209615,0.0945575558620891,0.176374873582964,0.372426724848585,0.433052156734971,0.0181462448334805,0.0132219175686851,0.0285572058768355,0.0604066666949814,0.00372654267062996,0.0138325871754084,0.0566299535964238
2275,"long_v3_CCD0.0.25",0.915698208272201,0.360623149679837,0.695712163806188,1.00999170667273,0.0843017917277987,0.00866454033923539,0.0323865316295116,0.194512236369437,0.0480392878127117,0.103789910769191,0.0175238532536229,0.184478699491371,0.31696440999379,0.460149242831587,0.0384076476832521,0.00394753902457025,0.0147552082940914,0.0886192012226866,0.021886557847104,0.0472863772429735,0.00798381585994476
2276,"long_v3_CCD0.0.25",0.868910972583707,0.621513174180185,1.42814193622229,0.541281832926287,0.131089027416293,0.171541197854732,0.0942801783661793,0.369600137903719,0.0120361431068163,0.00529276891902236,0.013202854710294,0.240723458095128,0.516233308579465,0.195658221636314,0.047385011689093,0.0620073382625252,0.0340796437503809,0.133600097582854,0.0043507286082527,0.0019131877170703,0.00477246217404556
2277,"long_v3_CCD0.0.25",0.893933106130052,0.182896861057947,0.0659756106726491,0.672697400543423,0.106066893869948,0.0013964058055057,0.049383354674827,0.0423244251115398,0.00156452753976099,0.0476512509250356,0.00682824197378272,0.150065389013365,0.0663813259608631,0.676834135572622,0.106719149453151,0.00140499296639847,0.0496870363197652,0.0425846980541855,0.00157414856085108,0.0479442810433733,0.00687023206879122
2278,"long_v3_CCD0.0.25",0.976718687136207,0.259437919657816,0.510572592173271,0.990759730140031,0.0232813128637927,0.014658792097877,0.044222616489285,0.122414033434349,0.0106489142204537,0.0302918070008063,0.00751686981573495,0.130960669293593,0.291029578603864,0.564739257806611,0.0132704942959314,0.00835560339995491,0.0252071686552051,0.06977676653961,0.00606994786965686,0.0172665199067373,0.00428466292242933
2279,"long_v3_CCD0.0.25",0.936792569133196,0.403755827795838,0.878161552983782,0.578949449449985,0.0632074308668044,0.0322174223575025,0.0345943830844193,0.138922097127314,0.0131473401953116,0.0635473905860496,0.141542928879757,0.218059838401102,0.451661817425534,0.297769083202988,0.0325092609703752,0.0165702762610291,0.0177928103132437,0.0714513253921152,0.00676202635693831,0.0326841112859282,0.072799288791848
2280,"long_v3_CCD0.0.25",0.884647031179115,0.257648263570583,0.43783160392191,0.726108303763617,0.115352968820885,0.00280471870850745,0.0119287017298446,0.189548152849038,0.00933090141351747,0.13524585326428,0.00467592657579453,0.216516646385098,0.268143268565765,0.444693923782273,0.0706461612668642,0.00171770707086937,0.00730555090800874,0.116085866804192,0.00571456784131953,0.0828292540543012,0.00286369970640744
2281,"long_v3_CCD0.0.25",0.938441326618567,0.0975444785557286,0.293322840250164,1.17691246745128,0.0615586733814334,0.0076743560371288,0.00212251955745075,0.00506419158239167,0.0278912188481747,0.00862660513876561,0.0250432222332464,0.0475198038742837,0.182390190756672,0.731812392309006,0.0382776130600387,0.00477196818479176,0.00131979748538519,0.00314894969635844,0.0173429546837065,0.00536408332709463,0.0155720504969472
2282,"long_v3_CCD0.0.25",0.94158865505278,0.155576080899073,0.42836530091736,0.510486597064738,0.0584113449472199,0.00646182422856806,0.00416598459377833,0.0223775994722455,0.0178515052617307,0.0156364789872586,0.0992041536758296,0.142479048103332,0.368340278463659,0.43895426383069,0.0502264096023187,0.00555635606020563,0.00358222274787766,0.0192419208635792,0.0153500491403479,0.0134454051530871,0.0853030941382346
2283,"long_v3_CCD0.0.25",0.943599376422523,0.117470752764954,1.61368145414047,0.422120797306136,0.0564006235774766,0.0484086749554427,0.00285893671839123,0.0593066950273669,0.0232101354001951,0.0337689314014682,0.0112947442441231,0.0787512558354147,0.71054391084874,0.18587024186149,0.0248345914543549,0.0213155385367969,0.00125886064535382,0.0261142066893895,0.0102199974699268,0.0148692968625351,0.00497335563141255
2284,"long_v3_CCD0.0.25",0.959389355126614,0.511953669114593,0.720354212478877,1.29070064439657,0.0406106448733857,0.0198914185565583,0.00492212304701812,0.0896109227403166,0.0972435387595341,0.0577038000031919,0.206966512522892,0.188424682096997,0.284949811992735,0.510561192797204,0.0160643131130636,0.00786842900308062,0.00194703940444306,0.035447305152113,0.0384665316132236,0.0228258357865272,0.08186954113761
2285,"long_v3_CCD0.0.25",0.948299710453796,0.114572377842338,0.139607787015143,0.644726316141198,0.0517002895462045,0.00298649226610623,0.0133718534305421,0.0802619326312853,0.00238290708540315,0.0416300799128406,0.00254546898422401,0.146218152474286,0.142571400611235,0.658412656402913,0.0527977905115654,0.00304988994093289,0.0136557130022679,0.081965744144098,0.00243349176973569,0.0425138090620083,0.00259950455524311
2286,"long_v3_CCD0.0.25",0.833646358068444,0.13472136447734,0.256624566346885,0.44739599308617,0.166353641931556,0.0237379552184793,0.0675504250920758,0.0497222439945624,0.0711243365388487,0.00466110382587275,0.00692330213711446,0.204479190185562,0.23455449681123,0.408919315588202,0.152046997415005,0.0216964580626773,0.0617409946070383,0.0454460618735358,0.0650075446999573,0.00426024241570338,0.00632788852665006
2287,"long_v3_CCD0.0.25",0.923093799313297,0.0847549592158335,0.410053804481085,0.70862601431752,0.0769062006867034,0.0127386023875669,0.0179771459481882,0.0391127596366863,0.00992469934595627,0.0286225715108582,0.0149572138468882,0.0935106640657375,0.310901428139311,0.537277882708067,0.0583100250868846,0.00965836588153412,0.0136302121528502,0.0296551640214724,0.00752487397212632,0.02170153834082,0.0113405096969345
2288,"long_v3_CCD0.0.25",0.957083262761338,0.130948648477194,0.166994759442789,0.99716563671912,0.0429167372386623,0.00571004888229276,0.0486652744655853,0.0752842673385059,0.00393919253396055,0.00652535806180559,0.000755162068071043,0.104513246503579,0.123887356363923,0.739761026048258,0.0318383710842405,0.00423607820446828,0.0361030023959019,0.0558506679340293,0.00292234409552274,0.0048409265195059,0.000560227354150508
2289,"long_v3_CCD0.0.25",0.844710632399772,0.107763417882177,0.122783727185404,0.728039165521137,0.155289367600228,0.0284567403439771,0.00468332862065119,0.0057603171957959,0.0218743917338887,0.00999460415242051,0.0757414022708734,0.127110754032644,0.106525483555136,0.63163682950517,0.13472693290705,0.0246886789889324,0.0040631919017179,0.00499757246973411,0.0189779232993014,0.00867118196103533,0.0657122054119232
2290,"long_v3_CCD0.0.25",0.819717971624435,0.297357171714234,0.125993254616936,0.673900530079294,0.180282028375565,0.065586195521578,0.0102831053780342,0.0851836281374436,0.0066189653415369,0.198881807574695,0.070898508912864,0.308580391667892,0.0888761032438866,0.475371902008049,0.127171603080172,0.0462647425234935,0.00725374019446188,0.0600888432642697,0.0046690423931875,0.140291955446982,0.0500120678454982
2291,"long_v3_CCD0.0.25",0.898276524403351,0.288311742690448,0.255380634410308,0.457862808555867,0.101723475596649,0.0064317371334248,0.00691964607745442,0.187322708594444,0.0256863882669335,0.050389352524609,0.0326300851711587,0.275164128871162,0.22713688175057,0.407225594239265,0.0904733951390032,0.0057204208929105,0.00615436967834209,0.166605803957919,0.0228456090566835,0.0448165556182359,0.0290213696670705
2292,"long_v3_CCD0.0.25",0.819220443367709,0.187152349990472,0.435582066058538,0.436862883417429,0.180779556632291,0.00446194192676414,0.00587484344246287,0.0915443934131606,0.0137655046744737,0.00184963333765469,0.0821816169310707,0.159372292189061,0.347658406760149,0.348680686961839,0.144288614088951,0.00356128441042534,0.00468898715149918,0.0730658593220561,0.0109868927035526,0.00147627882175725,0.0655929897797703
2293,"long_v3_CCD0.0.25",0.896561566128602,0.085624828124208,0.0669669694438884,0.698804146102336,0.103438433871398,0.00798812992595331,0.0016502232748009,0.040500189532007,0.0303173674560942,0.00744406057991888,0.0151247301751228,0.105966952826017,0.0688794592650764,0.718761086479405,0.106392501429501,0.00821626055961613,0.00169735151192963,0.0416568224344568,0.0311831921626099,0.00765665329847293,0.0155566728589316
2294,"long_v3_CCD0.0.25",0.718764317756243,0.417054624361544,1.04233927963426,0.536675379168206,0.281235682243757,0.023846312305253,0.0606226256038672,0.243998563769225,0.0304974517836169,0.0120880051242461,0.00578622422056726,0.168450649287265,0.465935434644123,0.239898928248466,0.125714987820146,0.0106595252675368,0.0270988822563771,0.109069646595537,0.0136326469988963,0.00540345167028749,0.00258649649862983
2295,"long_v3_CCD0.0.25",0.693464979735498,0.144387441439127,0.153640183951206,0.447639498331914,0.306535020264502,0.00211335159853723,0.00815669057321151,0.0627190007132,0.0543447599010605,0.0571586497883353,0.0186494629649584,0.182853148567686,0.138295394662463,0.402931573604334,0.275919883165517,0.0019022809389051,0.00734204238078837,0.0564549503482887,0.0489170855245838,0.0514499386004495,0.016786850774671
2296,"long_v3_CCD0.0.25",0.938822030857143,0.263611699879065,0.265373611675422,0.578147085436595,0.0611779691428566,0.0233949067707259,0.00915773073050683,0.137559690740904,0.0208833499621559,0.00504843466012854,0.117811536057144,0.257563938687559,0.217777417362802,0.47445327486521,0.0502053690844289,0.0191989035526401,0.00751524213278983,0.112887615289423,0.0171378080583401,0.00414297056540935,0.0966813990889569
2297,"long_v3_CCD0.0.25",0.909122231494528,0.339833158831154,0.547043358560457,0.526791621486645,0.090877768505472,0.0440042816791974,0.0856355713099354,0.228985155026743,0.0117254584871791,0.0130888005026464,0.0873361141011117,0.287850075197341,0.334483233867547,0.322100547190371,0.0555661437447416,0.0269059009852685,0.0523608638650103,0.140010282480272,0.00716939381860329,0.00800299327477988,0.0534006407734067
2298,"long_v3_CCD0.0.25",0.815644283081882,0.103534220665426,0.300977205816748,0.554512035082027,0.184355716918118,0.00102510150311158,0.0252591337861201,0.0536260755803568,0.00327249649595924,0.00129529141612423,0.0213389442162911,0.0923632300998902,0.2627102981531,0.484010148444854,0.160916323302156,0.000894767830636323,0.0220476316471651,0.0468079377182931,0.00285642405319516,0.00113060520048928,0.0186258636501112
