"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta"
2193,"heggarty2024",0.15817868762528,-0.0118000597283008,1.05444617064072,0.52620310447538,0.84182131237472,0.109333631032812,0.0107836383883126,0.0232995031993053,0.0558936354143821,0.410947957822671,0.205076463080813,0.328081943682134,0.04261045622364,0.00420269360064389,0.0090804855900982
2194,"heggarty2024",0.278490020460015,0.0606888132219642,0.371769224544731,0.0950891305068177,0.721509979539985,0.00386938209482416,0.00202017320787724,0.0394723136126931,0.036768062244445,0.301337539996963,0.0770744934642299,0.584819904294362,0.00313632760535916,0.00163745136670466,0.0319942832723811
2195,"heggarty2024",0.218103829290727,0.025556598883666,0.475718889634646,0.0919861793618368,0.781896170709273,0.0526640940856641,0.00474909614775987,0.0403020882166589,0.067514795294806,0.328690292459872,0.0635563667020431,0.540238545543279,0.0363874062273319,0.00328131137051564,0.0278460776969585
2196,"heggarty2024",0.284140699301005,0.0121418082974128,0.533563038449484,-0.0318940026986933,0.715859300698995,0.000286673412611799,0.00948793646628517,0.0120370025063796,0.0171578271324178,0.419720569770604,0,0.563121603096978,0.000225507989513594,0.00746356440121653,0.00946875474168769
2197,"heggarty2024",0.304807009480832,0.00395029812281515,0.246239219815487,-0.0049923824639465,0.695192990519168,0.00248635492522246,0.0460734468278823,0.0520645271273592,0.0965632142726676,0.236301208762583,0,0.667135576964749,0.00238600769886747,0.044213960657629,0.0499632459161711
2198,"heggarty2024",0.260592469771385,0.0205657894840487,2.21534970534693,0.0215787030654296,0.739407530228615,0.000695711498932858,0.0160718532874733,0.0721500197000084,0.02900823172228,0.722729682433143,0.00703977759184289,0.241222308252734,0.000226967033455374,0.00524323784842294,0.0235380268404017
2199,"heggarty2024",0.283959652391704,0.0181479063707772,0.419540288388311,0.0293106835831524,0.716040347608296,0.00649679928270442,0.0178199754006155,0.0745471575559749,0.078230283986547,0.331979066187399,0.0231933228692522,0.566597326956802,0.00514086827599957,0.0141008121429884,0.0589886035675591
2200,"heggarty2024",0.418604382609805,0.156292105351331,5.86003096019978,0.139712755588583,0.581395617390195,0.0517654271175362,0.0157760461614813,0.000940055550385911,0.0102985614143307,0.881257906549314,0.0210106348148087,0.0874328972215467,0.00778471858648267,0.00237247303099887,0.000141369796849147
2201,"heggarty2024",0.241691331463213,-0.0838777654345021,0.336298676044713,0.0923114742997165,0.758308668536787,0.0647772670303378,0.0881787434531069,0.00935351855071209,0.120298042421754,0.249252601729212,0.0684179771662391,0.562031378682795,0.0480106033425861,0.0653549442459815,0.00693249483318651
2202,"heggarty2024",0.238889117099017,0.0187815356914629,0.318028093221123,-0.0170398156423608,0.761110882900983,0.0306750020346201,0.00562339835155681,0.00422881728797098,0.0361958036231669,0.284038309795566,0,0.679765886581267,0.0273965599788414,0.00502238826421163,0.00377685538011385
2203,"heggarty2024",0.25962492825066,0.0311761079077616,1.6467306667023,0.946953920438544,0.74037507174934,0.000796726746826371,0.062547103447206,0.049884142302922,0.0328455251212656,0.477688792692845,0.274695361018513,0.214770321167377,0.000231116991681306,0.0181438597921804,0.0144705483374039
2204,"heggarty2024",0.101402365658151,-0.125463619806158,0.525936181313068,0.0773918646647645,0.898597634341849,0.0871697188136006,0.111562692560451,0.0204942876719216,0.127372045423875,0.305572119946118,0.0449651440468554,0.522090690583151,0.0506461367736236,0.0648186028720874,0.0119073057781641
2205,"heggarty2024",0.220545982456488,0.149614736354809,4.89301171449422,0.00660688765162535,0.779454017543512,0.0204100643484992,0.0428669754273671,0.00470781721499227,0.0118295070593465,0.851394254250728,0.00114961224564641,0.13562662644428,0.00355139381001789,0.00745894322465157,0.000819170024676999
2206,"heggarty2024",0.0976775138064857,0.00582932223818102,0.648724381252207,0.00215078494882545,0.902322486193514,0.0607736571768181,0.0595151620298061,0.140569439559387,0.143798356578285,0.35760991558258,0.00118562219366738,0.497406105645468,0.0335015347668847,0.0328077881523127,0.0774890336590874
2207,"heggarty2024",0.330801588954473,0.0139462732827362,1.18214052094256,0.181921934866646,0.669198411045527,0.00108580686196756,0.00886999626533051,0.00360624881238359,0.00662590388995143,0.577548995610644,0.0888801533323649,0.32694494716704,0.000530484025753974,0.0043335435537115,0.00176187631048595
2208,"heggarty2024",0.174602708622834,-0.09242812971895,0.557772428139631,0.240943732629217,0.825397291377166,0.00997105442112305,0.00196722743242706,0.0119009805965676,0.0144659869418401,0.338463854696417,0.146207916340771,0.500862242020972,0.00605057070679766,0.00119374021778845,0.00722167601725403
2209,"heggarty2024",0.269502352427586,0.163475819169464,0.202515008500223,0.185638052591829,0.730497647572414,0.0906515600030071,0.0185318008193202,0.0222780172469483,0.105159672852019,0.1619974805854,0.148497126427166,0.584345720135414,0.0725147456496153,0.0148241113864754,0.0178208158159287
2210,"heggarty2024",0.115181946570795,-0.0297473709584237,0.245213770932884,0.24821400037688,0.884818053429205,0.118377328431876,0.124500666519965,0.158741848096309,0.225646154267068,0.137770942701398,0.139456592072749,0.497126310958785,0.0665091363771583,0.0699494735885069,0.0891875443014026
2211,"heggarty2024",0.228283462972075,0.129709086435144,0.654617293664452,0.080728199703014,0.771716537027925,0.0161827702864761,0.0782745531140031,0.107742826360662,0.118296743535637,0.38298237758031,0.0472298519444343,0.451491026939619,0.00946769341435616,0.0457943515177027,0.0630346986035781
2212,"heggarty2024",0.205913027476704,-0.049592946444629,0.58708963996495,-7.73670684275893e-06,0.794086972523296,0.00191108817077017,0.0953437431507614,0.00187036715604104,0.0669628299737731,0.396601311716227,0,0.53643585831,0.00129101251961807,0.0644083135239527,0.0012635039302024
2213,"heggarty2024",0.325193748500008,0.0407312318886608,0.44925606884898,-0.00204083181913952,0.674806251499992,0.00526658383397271,0.00653367952352094,0.0128971818726756,0.0214992254866431,0.391079216308111,0,0.587421558205246,0.00458458242687286,0.00568759432502149,0.0112270487347487
2214,"heggarty2024",0.00794876856286852,0.0160247852726287,1.13033462031798,0.117478829421371,0.992051231437131,0.0774020041803963,0.00431014766229799,0.176385567963413,0.103323300504677,0.452502655713855,0.0470298629695789,0.39714418081189,0.0309860565354986,0.0017254653875505,0.0706117785816274
2215,"heggarty2024",0.34541785221371,0.109132825348344,0.597326698009794,0.134818753857368,0.65458214778629,0.00338998411060798,0.0139360672904886,0.0782113049499958,0.0644536295377407,0.402982405804083,0.0909545579629519,0.441609406695225,0.00228702978969813,0.00940187328455324,0.0527647264634893
2216,"heggarty2024",0.115892194160895,0.0344349351430625,0.0447804954011001,0.355003748979081,0.884107805839105,0.201257560327726,0.00158255622105591,0.0558192056088155,0.16768279279998,0.0290301484948918,0.230140632808918,0.57314642589621,0.130470572281565,0.0010259342083482,0.0361862863100662
2217,"heggarty2024",0.00847659820409974,-0.133871007092005,0.329286188841862,0.10148704454703,0.9915234017959,0.0448860715320402,0.0483431595599415,0.374066950143623,0.2472999352955,0.174263040153621,0.0537084199649343,0.524728604585945,0.0237543618614466,0.0255839031244423,0.197961670309611
2218,"heggarty2024",0.161807001192828,-0.0909968500492502,0.264810590386792,0.0462912887728611,0.838192998807172,0.0153175873822957,0.197734149508532,0.0316977160937677,0.175567912404591,0.18995851459477,0.0332064682198936,0.601267104780746,0.010987876814392,0.141842081430495,0.0227379541597033
2219,"heggarty2024",0.124911858229926,0.0278288386520347,0.731006971175798,0.00136797615636398,0.875088141770074,0.188995963697093,0.0155914086555321,0.033305136947874,0.128914182993462,0.396133391205754,0.000741307614395864,0.474211118186389,0.102417097203748,0.00844899956898682,0.0180480862207271
2220,"heggarty2024",0.231748403484595,0.0175007934083491,0.241668498972507,0.155130191479811,0.768251596515405,0.00837180012325699,0.0269799491494177,0.0508901812738285,0.0689222943604879,0.193135141088464,0.123975990027323,0.613966574523725,0.00669052360917589,0.0215616694260395,0.0406701013252725
2221,"heggarty2024",0.27118496590143,-0.0247405852683799,0.476069311551015,0.0678898504623411,0.72881503409857,0.0499187618201147,0.0111944523368847,0.00188075942922801,0.0471593611939879,0.356401149803258,0.0508245757028948,0.545614913299859,0.0373708274777913,0.00838053532853257,0.00140799838766409
2222,"heggarty2024",0.234985599660569,-0.0117520999949194,0.886615308304773,0.0895560494672527,0.765014400339431,0.00202165212106987,0.0100087291298449,0.0432824715856921,0.0307892544416812,0.493524071157996,0.0498503304825777,0.425836343917745,0.00112532907554155,0.00557124234266066,0.024092683023479
2223,"heggarty2024",0.158553844397641,-0.0425700285839316,0.118883870456726,0.0187732940549959,0.841446155602359,0.00658118278918244,0.0276340891057712,0.00151663448520036,0.0352095645157987,0.117145983262143,0.0184988592875797,0.829145592934479,0.00648497669115925,0.0272301240480522,0.00149446377658726
2224,"heggarty2024",0.19642884391813,0.126102872645951,1.33251482150782,0.00272139193274061,0.80357115608187,0.0165723668746198,0.153335422117472,0.0589038493496443,0.0966420853953808,0.562807959000923,0.0011494213907311,0.339400534212965,0.00699959191895902,0.0647635542746363,0.0248789392017854
2225,"heggarty2024",-0.0484006640121841,-0.0720506961739226,0.989659956829969,0.0239114811877254,1.04840066401218,0.0183549690952152,0.0043787109716136,0.280659094637812,0.128264682412756,0.418396318709287,0.0101090032336728,0.443229995644284,0.00775988908762144,0.00185117780968262,0.118653615515452
2226,"heggarty2024",0.250604953850848,-0.00378232550958434,0.330826771777331,0.0509189579697495,0.749395046149152,0.00215226002330686,0.00110547073033213,0.0543299185860864,0.0484447482849537,0.278303071377858,0.0428348114580017,0.630417368879187,0.00181055653891648,0.000929960710002117,0.0457042310360351
2227,"heggarty2024",-0.0192016198228027,-0.00572957873771131,0.198466333825475,0.0785745485016021,1.0192016198228,0.00531357969204302,0.011208685139108,0.0592116284819497,0.0552005803915773,0.144657251015242,0.0572710644012842,0.742871104191897,0.0038729381275178,0.00816973613844539,0.0431579061256141
2228,"heggarty2024",0.216152873800477,-0.0227036964125827,0.361858708229098,0.0843891750976031,0.783847126199523,0.000759899505876594,0.0909073793643644,0.0640153374561265,0.112343144687868,0.261123214488664,0.0608966211629252,0.565637019660543,0.000548356021702307,0.0656002649115036,0.0461945237546619
2229,"heggarty2024",0.116756458737575,-0.0618261734008135,0.456706871549218,-0.123562584857801,0.883243541262425,0.00106343586377365,0.00173125303289331,0.0107164614696325,0.00998266277660311,0.33743615923371,0,0.652581177989687,0.000785715599692899,0.00127912981054911,0.00791781736636109
2230,"heggarty2024",0.174299988746563,0.0253562242840393,0.2104370379594,-0.0264522677683454,0.825700011253437,0.00972986925613957,0.00676158582509234,0.066622499382123,0.0742585480739943,0.188015947511521,0,0.737725504414485,0.00869319681124404,0.00604117021372672,0.0595241810490235
2231,"heggarty2024",0.461321667313768,0.120451672961369,0.193274090287018,0.686701976800595,0.538678332686232,0.113156072051059,0.00223035338620568,0.054956672937928,0.107201615215643,0.121632721582102,0.432160514790305,0.33900514841195,0.0712122405371124,0.00140362296907562,0.0345857517094551
2232,"heggarty2024",0.165401272637128,0.0446917720602735,7.55941234643296,0.00276549878767699,0.834598727362872,0.122072544725761,0.010529582506151,0.465179965774505,0.0664604140382478,0.840442830769748,0.000307463533286723,0.0927892916587179,0.0135718215050137,0.0011706613851365,0.0517179311480976
2233,"heggarty2024",0.273926506177915,-0.0198791161899784,0.880725048792679,0.0302923169294978,0.726073493822085,0.0196436961236718,0.0764831739368111,0.0036594688079678,0.0574515797430255,0.507073873499837,0.0174406785679386,0.418033868189199,0.011309778343353,0.0440348770809514,0.00210692431872103
2234,"heggarty2024",0.275513191064638,-0.0154423088813305,0.0621562250492887,0.377380020252357,0.724486808935362,0.000664027238196509,0.00367902798784025,0.000910680833123287,0.00449315004177011,0.053157837019535,0.322746524504921,0.619602488433774,0.000567895680224968,0.0031464132516548,0.000778841109890345
2235,"heggarty2024",0.219210684024436,0.143138932310354,0.423880399802028,0.00768430232197604,0.780789315975564,0.00992091659929745,0.033378972413783,0.186969166367827,0.159618308908203,0.293826161243472,0.00532661820210381,0.541228911646221,0.00687699842160588,0.0231376948195157,0.129603615667081
2236,"heggarty2024",0.391712468092458,0.0673758214890224,5.35325850976169,0.263674780502653,0.608287531907542,0.253725926559084,0.0127101404221985,0.098849862200227,0.0554260761672835,0.812268117115937,0.0400082710557129,0.0922975356610668,0.0384986976163829,0.00192855282631923,0.0149988257245814
2237,"heggarty2024",0.167987290756657,0.0273116555868898,0.362956770181532,0.115396418631941,0.832012709243343,0.00591161720444493,0.0751141994036557,0.059454783648424,0.0968266459751864,0.250168967291496,0.0795373037506678,0.57346708298265,0.00407459866451578,0.0517726716720057,0.0409793756386649
2238,"heggarty2024",0.219843904495596,0.24642675550927,0.584316105387374,0.606119244229524,0.780156095504404,0.0194623691926355,0.0772747447596854,0.108955292773451,0.0945154312252028,0.268492598008963,0.278511115962696,0.358480854803138,0.00894293691336141,0.0355076589361724,0.050064835375669
2239,"heggarty2024",0.151932343434963,-3.77127922529347e-05,0.71998351433159,0.0200771047724924,0.848067656565037,0.0605530053376553,0.177994866619899,0.0541814158606071,0.155636074469889,0.382795342033596,0.0106744418940835,0.450894141602431,0.0321943599096279,0.0946349527339434,0.0288067618263181
2240,"heggarty2024",0.245244294332421,0.121359264906805,0.842471912610455,0.404496943516907,0.754755705667579,0.0230180147282938,0.0149784373936421,0.150871214646026,0.0862176284136025,0.384586369670061,0.184651866396088,0.344544135520248,0.010507667482868,0.00683762007293728,0.0688723408577972
2241,"heggarty2024",0.185443152852355,0.102868730824728,0.983776083388107,-0.0071946533746325,0.814556847147645,0.00158369810775341,0.010013008348265,0.0324478758382029,0.0239063829141981,0.53397095684097,0,0.442122660244832,0.00085959478810658,0.00543482987527597,0.0176119582508155
2242,"heggarty2024",0.234297170601431,0.0161523227812424,0.393387978163482,0.066918156906798,0.765702829398569,0.0222547597856258,0.0990159593189592,0.00254174249188056,0.091725067631631,0.291437052759042,0.0495755628223077,0.56726231678702,0.0164871881242082,0.0733548582108283,0.00188302129659451
2243,"heggarty2024",0.183911110771382,-0.0686638613960035,0.125390430370221,0.00373089756692512,0.816088889228618,0.071207154229241,0.0221180831798913,0.0132484316919154,0.10132658476003,0.119216915192797,0.0035472092847586,0.775909290762414,0.0677013169330657,0.0210291139355604,0.0125961538914037
2244,"heggarty2024",0.224999155220815,-0.0226285356879247,0.238697765886717,-0.0141289111094763,0.775000844779185,0.000492304729333819,0.00555454105423413,0.000504907111054916,0.00642171091393509,0.233959991010145,0,0.75961829807592,0.000482533255480299,0.00544429215869093,0.000494885499763866
2245,"heggarty2024",0.26362692629808,0.0279313480454032,0.400978557922388,0.0411836533580476,0.73637307370192,0.00556554676379506,0.0251210052900827,0.0467774713862018,0.061675211857701,0.319250619991205,0.0327895509829343,0.586284617168159,0.0044311702454562,0.0200008114030216,0.0372432302092232
2246,"heggarty2024",0.154384253516732,-0.0622056343624206,0.938826155998492,0.90836719884411,0.845615746483268,0.129001338059704,0.0397609708580191,0.103161929664245,0.0917196278402633,0.316664619836493,0.306390860390954,0.285224891932289,0.0435119531066203,0.0134113143744844,0.0347963603591586
2247,"heggarty2024",0.233445131501585,-0.0104191729143024,0.412881412321609,7.80917829487932e-05,0.766554868498415,0.0184928143621349,0.00411269738475101,0.201660224579471,0.159758451412597,0.29412114454059,5.56296406054322e-05,0.546064774406207,0.013173583415596,0.00292973048883545,0.143655137508166
2248,"heggarty2024",0.146803305757581,0.0476284082118119,0.136015251079231,0.030548492885366,0.853196694242419,0.000405871427611437,0.0356030343088736,0.110645644649811,0.125731023538338,0.116609656433912,0.0261900723019748,0.731469247725775,0.000347964859488744,0.0305234711976829,0.0948595874811661
2249,"heggarty2024",0.232971129886032,0.0157854045635935,0.580189534273269,0.0317214331378013,0.767028870113968,0.054516567044748,0.0800008797207795,0.00178175735978725,0.0899522784054334,0.382902973276972,0.0209349365122293,0.506209811805366,0.0359788558413662,0.052797530634932,0.00117589192913523
2250,"heggarty2024",0.041916502469907,0.0445019685121908,0.158945150193008,0.155910139139532,0.958083497530093,0.00232043970539262,0.010632560394459,0.22152715156531,0.155550753458202,0.105441922036776,0.10342853944226,0.635578785062761,0.00153934626007741,0.00705348733699949,0.146957919861125
2251,"heggarty2024",0.170900135604404,-0.0913582350500298,0.423773718547967,0.155189833986134,0.829099864395596,0.16292320153733,0.0306966948394177,0.00856064392236056,0.125558949866862,0.263173612076317,0.0963765976512106,0.514890840405611,0.10117920381314,0.0190633814842852,0.00531636456943657
2252,"heggarty2024",0.246649343403996,-0.034707643367404,0.421385414574751,0.00991471310917434,0.753350656596004,0.00118637091732147,0.00867032833686496,0.00397342968308866,0.0115397156389829,0.351599604071777,0.00827273342431401,0.628587946864926,0.000989895545467447,0.00723443172206249,0.00331538837145298
2253,"heggarty2024",0.230216635982211,0.0103101016114708,0.515918992074135,0.275888182030235,0.769783364017789,0.0149352125865572,0.0485186138105408,0.00489757296752661,0.0419348676125335,0.316525994091319,0.169262582724651,0.472276555571496,0.00916303350632592,0.0297670810810304,0.00300475302517721
2254,"heggarty2024",0.14777424632228,-0.00594722648967667,1.34650121626332,-0.0733226678161724,0.85222575367772,0.0777521973842322,0.0105632042591497,0.000745805023064321,0.0389289566128072,0.588560265338909,0,0.372510778048284,0.0339857501578355,0.00461721254054807,0.000325993914423606
2255,"heggarty2024",0.184523759203388,0.0294367163619215,0.539368427419806,0.0882801665858805,0.815476240796612,0.0907665326308077,0.0103078260045998,0.161843661181174,0.154109856680778,0.316151746106224,0.0517455738857168,0.477992823327281,0.0532029616870816,0.00604195022223081,0.0948649447714659
2256,"heggarty2024",0.227441249908596,0.0771529266909236,0.579511702532977,0.216452349005558,0.772558750091404,0.129198152064921,0.0377603513788716,0.167348964749637,0.175689589079567,0.304552493053819,0.113752840932918,0.406005076933697,0.0678978856463714,0.0198443087529697,0.087947394680226
2257,"heggarty2024",0.291808806677026,0.0164326012575127,1.36253260950325,1.24382679533285,0.708191193322974,0.149185598119069,0.21168401016582,0.0258611959563705,0.104485652993166,0.368124565892134,0.33605302059071,0.191336760523991,0.0403064727859709,0.0571920875912162,0.00698709261597866
2258,"heggarty2024",0.281400089315926,0.021477909375801,0.584166265119842,0.000245077327625651,0.718599910684074,0.000257055730010341,0.00446907993198092,0.0129488754660231,0.0133832020566397,0.442320239809078,0.000185568165777096,0.544110989968505,0.000194637997658331,0.00338390733130439,0.00980465672767702
2259,"heggarty2024",-0.0489792638097279,0.0152427776016657,0.427821049824193,0.0346940407593331,1.04897926380973,0.0543122355863734,0.169100955391633,0.00346257123333905,0.130510620289816,0.246104696426683,0.0199577986459511,0.60342688463755,0.0312431944541571,0.0972755765739477,0.00199184926171083
2260,"heggarty2024",0.276568968590066,0.0373323635897631,1.22678147030476,-0.00131895266896299,0.723431031409934,0.0228848441334222,0.00111744580449749,0.04062160752848,0.0320740172714099,0.608873986395804,0,0.359051996332787,0.0113581649322612,0.000554608704186434,0.0201612436349622
2261,"heggarty2024",0.215948917054846,-0.0373203120130619,0.251846580106105,-0.00464403048917192,0.784051082945154,0.0654095576781999,0.00169184124449482,0.0486565485159933,0.100514378069535,0.218682197882892,0,0.680803424047573,0.0567961090819267,0.0014690513631719,0.0422492176244368
2262,"heggarty2024",0.249577210224202,-0.012986347895115,0.389150397679059,0.00149703799193335,0.750422789775798,0.000346719391343044,0.0534452295683944,0.00183700665303283,0.0464853293903956,0.325186482817264,0.00125097268856478,0.627077215103776,0.00028972978074244,0.0446605382658271,0.00153506134382605
2263,"heggarty2024",0.202592576575467,0.119641073695226,0.74241663343715,0.381908568533491,0.797407423424533,0.0414676151417683,0.001557976611391,0.106011815011211,0.0719719739274687,0.358522009642425,0.184428286387364,0.385077730042742,0.0200252150155578,0.000752365828747401,0.0511943930831636
2264,"heggarty2024",0.308609196992694,0.00987331530636072,0.972259613811276,0.0238718944080076,0.691390803007306,0.00150736781902733,0.00512952108493369,0.000169560475907735,0.00401719520917091,0.573831735857019,0.0140892930362954,0.408061775897515,0.000889654861603008,0.00302746503759852,0.000100075309969385
2265,"heggarty2024",0.0202177622818754,-0.0142769401025884,0.345104580377171,0.13012301052068,0.979782237718125,0.00389484669237913,0.0403221174822367,0.00258855977740358,0.0311659644922296,0.229791618381759,0.0866438142999264,0.652398602826085,0.00259342580678725,0.0268489181531463,0.00172362053229602
2266,"heggarty2024",0.15345526639476,-0.0669993214163333,0.871627642450355,0.00124770258462131,0.84654473360524,0.00184366608109304,0.000407490096279437,0.0215111645248264,0.013631574476178,0.500020905889803,0.000715761348377533,0.485631758285642,0.00105764381385937,0.0002337621676499,0.0123401684946688
2267,"heggarty2024",-0.0969242293112762,-0.0861185763354261,0.369933865055598,0.146611509416939,1.09692422931128,0.00360649493476237,0.000671464604230176,0.0431583311332893,0.0285604926989654,0.222730177724333,0.0882720146314795,0.660437314945222,0.00217140233338952,0.000404276128148768,0.0259848142374271
2268,"heggarty2024",0.214178384816879,0.113143734611885,0.924066153471797,0.0166071003898287,0.785821615183121,0.2621397826569,0.00463751536748545,0.132743170545831,0.18791984305175,0.434646983548315,0.00781137374505451,0.36962179965488,0.123300983778874,0.00218131792627986,0.0624375413465958
2269,"heggarty2024",0.351495596088653,0.0278170411723029,1.31405669156029,0.0924615199425029,0.648504403911347,0.0196534264091898,0.0068830951207632,0.000714205366823113,0.0130870075234854,0.631068296778917,0.0444041221984279,0.31144057349917,0.00943844691753019,0.00330556751647423,0.000342993089480982
2270,"heggarty2024",0.26038747286703,-0.0294983323200155,0.273760884971991,0.0986015699477752,0.73961252713297,0.112178941496815,0.0462562130627298,0.176849581695344,0.231668671499376,0.189158090637745,0.0681298378587338,0.511043400004145,0.0775112718731598,0.0319612385238085,0.122196161102408
2271,"heggarty2024",0.127255437648981,-0.0317097555162833,0.591905239159069,0.0659592225806657,0.872744562351019,0.184814732376294,0.0400337933779443,0.0008816545536299,0.128523112017624,0.337010776549704,0.037554945203908,0.496911166228764,0.105227243070951,0.0227938847334744,0.000501984213198602
2272,"heggarty2024",0.0871170660508067,-0.0536060397766967,0.0969359345134759,0.0205390762848279,0.912882933949193,0.0599223435801349,0.023690745572793,0.0124517862596035,0.0852831403032865,0.0860564370488379,0.0182338957603061,0.81042652688757,0.0531970255819407,0.0210318409293477,0.011054273791998
2273,"heggarty2024",0.188375933832589,0.00451425564054262,0.881577399307225,-0.0230475698227675,0.811624066167411,0.0106713390928159,0.00103881009746195,0.000443673403601315,0.00712685660220667,0.516946471785184,0,0.475926671612609,0.00625754595976434,0.000609145850562616,0.000260164791879714
2274,"heggarty2024",0.210025278191275,0.00060049496907225,0.385549942042457,0.000154598957995645,0.789974721808725,0.0236604190380189,0.00694940174124948,0.0103297891414857,0.0336503163302827,0.316902812116776,0.000127072628463132,0.649319798924479,0.0194476837145622,0.00571206143272786,0.00849057118299257
2275,"heggarty2024",0.372890472758012,0.00407196265322412,0.278704000163526,0.329181947123706,0.627109527241988,0.0134011622807612,0.000842127927451073,0.00589020588802807,0.0160409779133752,0.222052081249182,0.262269419978145,0.499637520859298,0.0106771197178909,0.000670949318484315,0.00469290887699998
2276,"heggarty2024",0.327777558841514,0.0422289844832496,0.462637738420042,0.197349454972922,0.672222441158486,0.00942690065894838,0.00483909872295044,0.0101096685877563,0.0179684004569081,0.341031070851399,0.145475153391507,0.495525375300185,0.00694899218016681,0.00356711716834715,0.00745229110839418
2277,"heggarty2024",0.458562906861583,-0.0155157670997751,0.027853643298121,0.630904326583154,0.541437093138417,0.0113853867553255,0.0210173765552597,0.02428864368491,0.0451046362165153,0.0221608267433927,0.501958085821013,0.430776451219079,0.00905840505641525,0.0167217780258274,0.0193244531342727
2278,"heggarty2024",0.281288996263198,-0.0181900935387455,0.350753111878828,0.223602899244713,0.718711003736802,0.0116698643108027,0.00896659506349391,0.000341304034230298,0.0159642683076319,0.266926300898903,0.170163835314112,0.546945595479353,0.00888087263371395,0.00682366020685121,0.000259735467066757
2279,"heggarty2024",0.201071378745388,-0.0782282010364073,0.678058108596649,-0.0123367960265982,0.798928621254612,0.000490296418788512,0.0573236576905057,0.0160503584645685,0.0476282444627038,0.437216786169447,0,0.51515496936785,0.000316146686803535,0.0369627102296469,0.0103493875462533
2280,"heggarty2024",-0.0384993082776082,-0.017314806368909,0.957974378260886,0.0253801343915764,1.03849930827761,0.0115149546551559,0.217424279847704,0.137409098385264,0.153399213840594,0.401127842854216,0.0106272973378737,0.434845645967316,0.00482159964421192,0.0910409864173734,0.0575366277790085
2281,"heggarty2024",0.185075404375144,0.177664614217929,0.437964609564008,-0.0153779052762407,0.814924595624856,0.00324865096822394,0.0377872419711072,0.152351763665813,0.133714132967086,0.302822109053686,0,0.563463757979228,0.00224621651223418,0.0261272533422368,0.105340663112615
2282,"heggarty2024",0.167980617592969,0.282915742933828,0.128971592568235,1.33811214886032,0.832019382407031,0.0030222200475912,0.00485174217630932,0.198091608071084,0.0822195298586288,0.051484253853165,0.534161858313724,0.332134357974482,0.00120644198487344,0.00193677011240332,0.0790763177613521
2283,"heggarty2024",0.0508852740725542,-0.188871609356356,0.490525628683965,0.0407792997043955,0.949114725927446,0.0501718161200181,0.0414390924348867,0.038946664319528,0.0810424695463528,0.304489486508452,0.0253133930238853,0.58915465092131,0.0311437153010068,0.0257229535808908,0.0241758006644552
2284,"heggarty2024",0.167379711819205,0.0851262342522074,0.0760434099837706,-0.0571606910488898,0.832620288180795,0.0146348790541172,0.000981470628782253,0.0479195761555584,0.0653527570570839,0.0782178969280635,0,0.856429346014853,0.0150533683543903,0.00100953611228634,0.0492898525904073
2285,"heggarty2024",0.163316740913665,0.124302720460436,1.28853829849295,0.0413717676023309,0.836683259086335,0.0135687502620841,0.0172529073589241,0.0366666961679334,0.030208543592748,0.57676418486485,0.0185184668903398,0.374508804652063,0.00607352470136026,0.00772259471143153,0.0164124241799562
2286,"heggarty2024",0.148325354985911,0.0298548975240869,1.09643757993042,-0.0391126481703715,0.851674645014089,0.0619919409112515,0.0143565540468402,0.0302742643856349,0.0518912463938317,0.533615083363282,0,0.414493670242886,0.0301702854067702,0.00698705874802307,0.0147339022390384
2287,"heggarty2024",0.666175319584776,0.0389437660820078,0.93728791588343,1.91762428197657,0.333824680415224,0.0381912281536866,0.00160052900886276,0.000334742176049158,0.0124274379699065,0.290284166986371,0.593900719142141,0.103387675901582,0.0118280718900874,0.000495694249549071,0.000103671830270049
2288,"heggarty2024",0.226222526887011,0.0521042494757944,0.865194763702454,0.0407897656227801,0.773777473112989,0.276300598493453,0.00508056615448894,0.0178491712577506,0.151203382705411,0.437189546891565,0.0206113812734183,0.390995689129606,0.139616810606083,0.00256724902671454,0.00901932307261352
2289,"heggarty2024",0.0309688916706773,0.13667991646474,0.370112029260132,0.0834836644933629,0.969031108329323,0.00379969867162858,0.0563922648544946,0.187637317095678,0.14836024914857,0.221563459879105,0.0499765694876547,0.58009972148467,0.00227464745165675,0.0337586036761831,0.11232699802073
2290,"heggarty2024",0.287750298823553,-0.042162144664156,0.81218645032146,0.0318196908241986,0.712249701176447,0.00302531791067902,0.0216640457143929,0.0026696098367324,0.0172762803107909,0.512868686391657,0.020093074721865,0.449761958575687,0.00191038747587206,0.0136801231577699,0.00168576967714899
2291,"heggarty2024",0.171390609228442,0.0106739214157452,0.505081242574483,0.00185098256280002,0.828609390771558,0.00484060943449873,0.00246694809836631,0.0085858055972246,0.0117603609323418,0.373736990982482,0.00136964233685615,0.613133005748321,0.00358182932185247,0.00182542862707363,0.00635310298341572
2292,"heggarty2024",0.134925306335338,0.0636032433755911,0.640135157531933,0.106213927441228,0.865074693664662,0.004940167020639,0.0736451236761772,0.0789289714069587,0.0890445332035144,0.361875398000694,0.0600438935649206,0.489036175230871,0.00279273038787041,0.0416323929838168,0.0446194098318272
